ID_key,country,level,level_id,level_name,country_id,district_coop_id,community_id,district_coop_desc,comm_desc,society_desc,colcen_desc,full_name,colcen_id,mobile_num,farm_units,name,national_id
1_1_3_474,1_1,3,474,MANDEKRO/474,1,38,474,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_106,1_1,3,106,MANOUAKE/106,1,6,106,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_200,1_1,3,200,MARIE CHANTIER/200,1,21,200,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_447,1_1,3,447,MARIE-CHANTIER/447,1,21,447,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_165,1_1,3,165,MEAGUI/165,1,33,165,1_1_33,1_1_3,1_1_33,,,,,,,
1_1_3_147,1_1,3,147,MENEE CENTRE/147,1,10,147,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_93,1_1,3,93,MENEKE/93,1,6,93,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_664,1_1,3,664,MIANGANBOUGOU/664,1,15,664,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_59,1_1,3,59,MIMIA II/59,1,13,59,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_62,1_1,3,62,MOLONOU/62,1,13,62,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_527,1_1,3,527,MONA/527,1,8,527,1_1_8,1_1_3,1_1_8,,,,,,,
1_1_3_459,1_1,3,459,MONOKO-ZOHI/459,1,26,459,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_97,1_1,3,97,NAMORYKRO/97,1,23,97,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_119,1_1,3,119,NANGREKRO/119,1,9,119,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_666,1_1,3,666,"N'DRAMANKRO/666",1,31,666,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_33,1_1,3,33,"N'DRIKRO/33",1,15,33,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_435,1_1,3,435,"N'DRIKRO-YAOKRO/435",1,12,435,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_508,1_1,3,508,NEOULEFLA/508,1,41,508,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_530,1_1,3,530,"N'GATTAKOUAKOUKRO/530",1,9,530,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_449,1_1,3,449,"N'GORANKRO/449",1,34,449,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_519,1_1,3,519,"N'GUESSANGUI/519",1,42,519,1_1_42,1_1_3,1_1_42,,,,,,,
1_1_3_86,1_1,3,86,NIABLÉ/86,1,31,86,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_500,1_1,3,500,NIBASS/500,1,34,500,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_528,1_1,3,528,NIOULDE/528,1,8,528,1_1_8,1_1_3,1_1_8,,,,,,,
1_1_3_135,1_1,3,135,NONOUA/135,1,10,135,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_501,1_1,3,501,NOURLAYE/501,1,34,501,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_439,1_1,3,439,NOUVEAU QUARTIER/439,1,15,439,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_436,1_1,3,436,"N'ZIKRO/436",1,13,436,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_309,1_1,3,309,OBODROUPA 2/309,1,17,309,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_308,1_1,3,308,OBODROUPA/308,1,17,308,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_579,1_1,3,579,OLIBRIBOUO/579,1,17,579,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_682,1_1,3,682,OUEGUIRE/682,1,23,682,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_91,1_1,3,91,OUELEKE/91,1,23,91,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_151,1_1,3,151,OUOLOYAO/151,1,10,151,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_258,1_1,3,258,OUPOYO/258,1,7,258,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_469,1_1,3,469,PADIÉGNAN/469,1,31,469,1_1_31,1_1_3,1_1_31,,,,,,,
1_1_3_32,1_1,3,32,PASCALKRO/32,1,12,32,1_1_12,1_1_3,1_1_12,,,,,,,
1_1_3_440,1_1,3,440,PETIT BEOUMI/440,1,15,440,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_441,1_1,3,441,PETIT OUELLE/441,1,15,441,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_162,1_1,3,162,PETIT SAMEDI/162,1,38,162,1_1_38,1_1_3,1_1_38,,,,,,,
1_1_3_529,1_1,3,529,PETIT-KATIOLA/529,1,8,529,1_1_8,1_1_3,1_1_8,,,,,,,
1_1_3_455,1_1,3,455,PK14 A/455,1,24,455,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_456,1_1,3,456,PK14 B/456,1,24,456,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_545,1_1,3,545,POLONOU/545,1,13,545,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_132,1_1,3,132,PONDOBLE/132,1,29,132,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_95,1_1,3,95,ROC/95,1,23,95,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_523,1_1,3,523,ROCK I/523,1,6,523,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_652,1_1,3,652,ROCK II/652,1,6,652,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_154,1_1,3,154,SABIKRO/154,1,10,154,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_124,1_1,3,124,SAYETA/124,1,9,124,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_105,1_1,3,105,SEBEDOUFLA/105,1,24,105,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_442,1_1,3,442,SEKOUKRO/442,1,15,442,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_79,1_1,3,79,SERIA/79,1,19,79,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_259,1_1,3,259,SERIGBANGAN/259,1,7,259,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_582,1_1,3,582,SERIHIO/582,1,17,582,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_52,1_1,3,52,SIKABOUTOU/52,1,19,52,1_1_19,1_1_3,1_1_19,,,,,,,
1_1_3_167,1_1,3,167,SIKATIO/167,1,33,167,1_1_33,1_1_3,1_1_33,,,,,,,
1_1_3_176,1_1,3,176,SIMONKRO/176,1,43,176,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_177,1_1,3,177,SOFOCI/177,1,43,177,1_1_43,1_1_3,1_1_43,,,,,,,
1_1_3_470,1_1,3,470,SOKOURA/470,1,33,470,1_1_33,1_1_3,1_1_33,,,,,,,
1_1_3_544,1_1,3,544,TANGAZOUGOU/544,1,13,544,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_598,1_1,3,598,TAPEGUHE/598,1,3,598,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_67,1_1,3,67,TCHEBLOGUHE/67,1,13,67,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_460,1_1,3,460,TEADE/460,1,27,460,1_1_27,1_1_3,1_1_27,,,,,,,
1_1_3_129,1_1,3,129,TIENDIOKRO/129,1,29,129,1_1_29,1_1_3,1_1_29,,,,,,,
1_1_3_583,1_1,3,583,TIETIEKOU/583,1,17,583,1_1_17,1_1_3,1_1_17,,,,,,,
1_1_3_660,1_1,3,660,TOUADJI/660,1,15,660,1_1_15,1_1_3,1_1_15,,,,,,,
1_1_3_94,1_1,3,94,TOUBABOUKRO/94,1,23,94,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_244,1_1,3,244,TOUIH/244,1,11,244,1_1_11,1_1_3,1_1_11,,,,,,,
1_1_3_208,1_1,3,208,TOUIH1/208,1,21,208,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_209,1_1,3,209,TOUIH2/209,1,21,209,1_1_21,1_1_3,1_1_21,,,,,,,
1_1_3_509,1_1,3,509,TOUTOUMA/509,1,41,509,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_557,1_1,3,557,VAVOUA/557,1,46,557,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_511,1_1,3,511,VROUO II/511,1,41,511,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_260,1_1,3,260,WALEBO/260,1,7,260,1_1_7,1_1_3,1_1_7,,,,,,,
1_1_3_145,1_1,3,145,WAN/145,1,10,145,1_1_10,1_1_3,1_1_10,,,,,,,
1_1_3_96,1_1,3,96,WATTE/96,1,23,96,1_1_23,1_1_3,1_1_23,,,,,,,
1_1_3_524,1_1,3,524,YOUWASSO I/524,1,6,524,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_653,1_1,3,653,YOUWASSO II/653,1,6,653,1_1_6,1_1_3,1_1_6,,,,,,,
1_1_3_63,1_1,3,63,ZAGUEDIA/63,1,13,63,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_125,1_1,3,125,ZAGUIETA/125,1,9,125,1_1_9,1_1_3,1_1_9,,,,,,,
1_1_3_66,1_1,3,66,ZAH/66,1,13,66,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_228,1_1,3,228,ZAHIA/228,1,26,228,1_1_26,1_1_3,1_1_26,,,,,,,
1_1_3_561,1_1,3,561,ZALA/561,1,46,561,1_1_46,1_1_3,1_1_46,,,,,,,
1_1_3_53,1_1,3,53,ZEBRA/53,1,3,53,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_563,1_1,3,563,ZELIKOREA/563,1,13,563,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_548,1_1,3,548,ZEZEA/548,1,13,548,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_504,1_1,3,504,ZITTA/504,1,34,504,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_68,1_1,3,68,ZOBOUA/68,1,13,68,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_684,1_1,3,684,ZOBOUA-LABELLE/684,1,3,684,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_547,1_1,3,547,ZOKRODEPIE/547,1,13,547,1_1_13,1_1_3,1_1_13,,,,,,,
1_1_3_102,1_1,3,102,ZOUGLASSO/102,1,24,102,1_1_24,1_1_3,1_1_24,,,,,,,
1_1_3_78,1_1,3,78,ZOUKOUGBEU/78,1,34,78,1_1_34,1_1_3,1_1_34,,,,,,,
1_1_3_12,1_1,3,12,ZOUKPANGBEU/12,1,3,12,1_1_3,1_1_3,1_1_3,,,,,,,
1_1_3_512,1_1,3,512,ZOUZOUKRO/512,1,41,512,1_1_41,1_1_3,1_1_41,,,,,,,
1_1_3_57,1_1,3,57,ZUZUA/57,1,13,57,1_1_13,1_1_3,1_1_13,,,,,,,
1_1,1_1,1,1,"Cote d'Ivoire",1,,,,,1,,,,,,,
1_2,1_2,1,2,Ghana,2,,,,,1,,,,,,,
